bond_length,hf_energy,fci_energy,vqe_energy,vqe_error_vs_reference_mHa
0.4,-0.9043613941635389,-0.9141497046270812,-0.9141497046154421,1.1639134100960291e-08
0.7000000000000001,-1.1173490349902786,-1.1361894540659225,-1.1361894540115975,5.432498895174831e-08
1.0,-1.0661086493179366,-1.101150330232619,-1.1011503188061402,1.142647887419912e-05
1.3000000000000003,-0.9731106157775776,-1.0351862664342542,-1.0351862638004556,2.6337985126190233e-06
1.6,-0.8817324499460564,-0.9834727290331733,-0.9834727288653982,1.6777512712451426e-07
1.9000000000000004,-0.8053328448932777,-0.9543388539987279,-0.9543388539973481,1.3797851750041445e-09
2.2,-0.7464013499911591,-0.9412240336932618,-0.9412240270615946,6.631667215373227e-06
